,Date,Open,High,Low,Close,Adj Close,Volume
67,1999-02-01,15.5728,15.6577,15.1954,15.1954,0.598445,25650393
68,1999-02-02,15.1482,15.2284,14.6718,14.7897,0.582468,37720545
69,1999-02-03,15.0963,15.0963,14.7614,15.0067,0.591014,24612419
70,1999-02-04,15.0114,15.0869,14.5868,14.6529,0.57708,19774698
71,1999-02-05,14.6718,14.7142,14.3557,14.4123,0.567604,23685349
72,1999-02-08,14.4359,14.4736,13.9924,13.9924,0.551067,22145743
73,1999-02-09,13.9641,14.4595,13.8933,14.4595,0.569463,35707510
74,1999-02-10,14.5302,14.5585,14.2566,14.5397,0.5726220000000001,28013700
75,1999-02-11,14.6246,15.0775,14.3557,14.7095,0.579309,58158736
76,1999-02-12,14.7189,14.8369,14.5397,14.6246,0.575965,29091270
77,1999-02-15,14.6482,14.7095,14.2094,14.2094,0.5596140000000001,23718639
78,1999-02-16,14.167,14.3415,14.0679,14.2,0.559243,32921276
79,1999-02-17,14.3368,14.5019,14.0113,14.2094,0.5596140000000001,33358362
80,1999-02-18,14.2472,14.8038,14.167,14.483,0.570389,44882156
81,1999-02-19,14.6246,15.1624,14.5821,14.6765,0.57801,59831376
82,1999-02-22,14.6623,14.7284,14.1764,14.2094,0.5596140000000001,31409937
83,1999-02-23,14.1528,14.2,13.8839,14.1717,0.558129,37474403
84,1999-02-24,14.3415,14.4736,14.167,14.2943,0.5629569999999999,26379809
85,1999-02-25,14.2094,14.4642,14.0773,14.0962,0.5551550000000001,27120980
86,1999-02-26,14.0915,14.1434,13.5961,13.8226,0.54438,43648002
87,1999-03-01,14.417,15.1765,14.2991,15.1624,0.597146,74864811
88,1999-03-03,16.223801,16.379499,15.9219,16.214399,0.6385770000000001,72882608
89,1999-03-04,16.3701,17.1957,15.7757,16.9834,0.668863,122270092
90,1999-03-05,17.040001,18.3421,16.856001000000003,18.3421,0.7223729999999999,174217921
91,1999-03-08,18.5779,19.8092,18.493,19.8092,0.7801520000000001,147725841
92,1999-03-09,20.191401000000003,21.3943,20.191401000000003,21.3943,0.8425790000000001,105025820
93,1999-03-10,21.6821,21.701,19.6866,19.6866,0.775324,112676960
94,1999-03-11,19.8139,20.2763,19.0686,19.351601000000002,0.76213,135128303
95,1999-03-12,19.4837,20.9037,19.162901,20.9037,0.823258,135314043
96,1999-03-15,20.7575,22.106701,20.2904,21.7293,0.855772,143553374
97,1999-03-16,21.5595,22.1444,20.582898999999998,20.663099,0.813782,99399892
98,1999-03-17,20.851801000000002,21.285801,19.6252,19.757299,0.778108,79336721
99,1999-03-18,19.9508,21.3377,19.8328,21.3377,0.84035,160786188
100,1999-03-19,21.427401,21.630198999999998,20.781,21.5595,0.8490850000000001,118643304
101,1999-03-22,21.134899,21.219801,20.578198999999998,20.766899,0.81787,49996320
102,1999-03-23,20.7103,21.465099,20.6348,21.035801,0.8284600000000001,75969853
103,1999-03-24,21.205601,21.549999,19.8234,20.582898999999998,0.810623,55455913
104,1999-03-25,20.332898999999998,20.5499,19.5497,19.714899,0.776438,50480983
105,1999-03-26,19.714899,20.0026,19.342199,19.7054,0.7760640000000001,33491173
106,1999-03-30,19.6488,19.8139,19.096901000000003,19.431801,0.765289,50625951
107,1999-03-31,19.620501,20.8235,19.4554,20.1064,0.7918569999999999,79490507
108,1999-04-01,20.0026,20.229098999999998,19.511999,19.511999,0.7684479999999999,38100017
109,1999-04-05,18.7761,18.7761,17.9552,17.9552,0.7071350000000001,35823692
110,1999-04-06,17.4646,17.738198999999998,17.0306,17.455099,0.6874399999999999,44830902
111,1999-04-07,17.5495,18.1014,17.2334,17.408001000000002,0.685585,36867537
112,1999-04-08,17.455099,17.625,16.8985,16.945601,0.667374,23510779
113,1999-04-09,16.955099,17.025801,16.049298999999998,16.0776,0.633189,32479781
114,1999-04-12,15.9549,15.9927,15.3039,15.7002,0.618326,26422045
115,1999-04-13,15.403,15.7521,15.3888,15.5539,0.612564,21394398
116,1999-04-15,14.7661,15.285,14.7661,15.1341,0.5960310000000001,20303176
117,1999-04-16,15.2756,16.3465,15.219,16.3465,0.64378,32268423
118,1999-04-19,15.37,16.030399,15.1058,15.7332,0.619626,32764533
119,1999-04-20,15.804,16.5116,15.3983,15.8983,0.626128,55635231
120,1999-04-21,15.8983,15.9927,15.5209,15.6389,0.615912,23234389
121,1999-04-22,15.6153,15.771,15.0256,15.1954,0.598445,26241646
122,1999-04-23,15.285,15.5587,14.8227,15.1435,0.5964010000000001,29844778
123,1999-04-26,14.3415,14.6246,13.9358,13.9358,0.548838,36456524
124,1999-04-28,14.2943,14.5302,13.9641,14.483,0.570389,27884344
125,1999-04-29,14.5397,14.8982,14.4689,14.8133,0.583397,37025192
126,1999-04-30,14.785,15.0869,14.7001,14.9359,0.588226,33122406
127,1999-05-03,14.9171,15.0303,14.7378,14.7755,0.581908,22376909
128,1999-05-04,14.8133,15.9597,14.7944,15.9597,0.628546,47372001
129,1999-05-05,15.87,17.2381,15.7143,17.2381,0.678894,97852687
130,1999-05-06,17.738198999999998,18.620399,17.653299,18.620399,0.733333,49270411
131,1999-05-07,20.1112,20.1112,18.9601,18.9601,0.746712,93648572
132,1999-05-10,19.111,19.6724,18.728901,19.5497,0.769932,73613149
133,1999-05-11,19.634701,20.2857,19.634701,19.719601,0.776624,74375771
134,1999-05-12,20.0121,20.0404,18.2194,18.634501,0.733889,89216853
135,1999-05-13,19.436501,20.125299,19.257299,20.125299,0.792601,97527872
136,1999-05-14,20.5688,21.738701000000002,20.356501,21.738701000000002,0.856142,111876066
137,1999-05-17,21.8897,23.4795,20.7103,23.4795,0.924701,166137877
138,1999-05-18,23.861601,24.9939,23.611601,23.776699,0.936406,118733403
139,1999-05-19,23.587999,25.6826,23.4937,25.4326,1.0016209999999999,174417578
140,1999-05-20,25.385401,26.645,25.385401,25.758101,1.01444,134134472
141,1999-05-21,26.7771,26.862,23.9466,24.5599,0.967251,148304249
142,1999-05-24,24.7202,24.9939,23.989,24.616501,0.9694799999999999,83407887
143,1999-05-25,24.6259,25.1731,24.205999,24.842899,0.9783959999999999,102474270
144,1999-05-26,24.975,25.0977,23.116301,23.526699,0.92656,112871804
145,1999-05-27,23.3521,23.611601,22.017098999999998,22.017098999999998,0.8671059999999999,101949958
146,1999-05-28,22.0784,22.314301,20.4084,21.493401000000002,0.846482,139285519
147,1999-05-31,22.0784,23.2153,21.8897,23.2153,0.9142959999999999,124902180
148,1999-06-01,22.8615,23.6682,22.3237,22.5737,0.889027,134262991
149,1999-06-02,22.8615,23.182301000000002,22.4652,23.012501,0.906309,84463084
150,1999-06-03,23.2106,23.4795,22.9464,23.121,0.910582,68070473
151,1999-06-04,23.5739,24.3428,23.3097,24.064501,0.9477399999999999,90756649
152,1999-06-07,24.1919,24.1919,23.2248,23.587999,0.928974,60183355
153,1999-06-08,23.437099,24.3428,23.3521,24.3428,0.958701,56163126
154,1999-06-09,24.323999,24.9844,23.734301000000002,23.861601,0.939749,105370656
155,1999-06-10,24.163601,24.6353,23.805,23.974899,0.944212,68330382
156,1999-06-11,23.6446,24.2957,23.427601,23.5597,0.92786,69387402
157,1999-06-14,23.403999,23.403999,22.182199,22.8521,0.899992,54333797
158,1999-06-15,22.9653,23.163401,21.8897,22.1586,0.8726799999999999,71574497
159,1999-06-16,22.130301,23.9324,21.0688,23.9088,0.941608,156022531
160,1999-06-17,24.229601000000002,25.3713,24.059798999999998,24.6495,0.97078,116804362
161,1999-06-18,24.5221,24.861798999999998,24.1541,24.3428,0.958701,66296734
162,1999-06-21,24.437201,24.946699,24.3193,24.7108,0.973194,55286940
163,1999-06-22,24.805201,25.276899,24.2626,24.682501000000002,0.9720790000000001,65850024
164,1999-06-23,24.8146,24.8146,22.7908,22.9559,0.9040799999999999,82656160
165,1999-06-24,22.7153,23.337999,22.4181,22.9795,0.9050090000000001,76282173
166,1999-06-25,22.5501,23.2012,22.271798999999998,22.432199,0.8834549999999999,76308457
167,1999-06-28,22.5973,22.7766,21.814199,22.210501,0.8747229999999999,61616487
168,1999-06-29,22.267098999999998,22.9653,21.9888,22.545401000000002,0.887913,74295688
169,1999-06-30,22.601999,22.601999,20.771601,22.191601000000002,0.8739790000000001,47292681
170,1999-07-01,22.172701,22.7955,22.087799,22.6068,0.890331,59921199
171,1999-07-02,22.823798999999998,23.7484,22.823798999999998,23.526699,0.92656,111166023
172,1999-07-05,23.7673,24.616501,23.545601,24.4419,1.159791,118732417
173,1999-07-06,24.503201,24.5221,23.974899,24.205999,1.1485969999999999,50570118
174,1999-07-07,23.989,25.215598999999997,23.880501000000002,24.696699,1.171881,162648002
175,1999-07-08,24.6259,25.1448,24.3995,24.927799,1.182847,96970852
176,1999-07-09,24.9939,25.644899,24.8901,25.3524,1.202995,112869112
177,1999-07-12,25.663798999999997,27.381001,25.663798999999997,27.3715,1.2988030000000002,115146222
178,1999-07-13,27.5791,27.871599,26.465799,26.6686,1.26545,98668886
179,1999-07-14,26.796,26.796,25.9704,26.291201,1.247541,87435970
180,1999-07-15,26.446899,26.7488,25.1071,25.5175,1.2108290000000002,108151888
181,1999-07-16,25.484501,26.0317,25.380699,25.8195,1.225159,53306719
182,1999-07-19,25.993999,26.7677,25.404301,26.1686,1.241724,125518849
183,1999-07-20,25.8053,26.3573,25.385401,25.644899,1.216874,100612701
184,1999-07-21,25.239201,25.3524,24.781601000000002,25.130699,1.192475,44399433
185,1999-07-22,24.941999,26.796,24.941999,26.5035,1.257615,146616517
186,1999-07-23,26.796,26.904498999999998,25.663798999999997,25.8242,1.225382,80320229
187,1999-07-26,25.5788,25.5788,24.6259,25.041,1.188218,44903226
188,1999-07-27,24.909,25.0788,24.2013,24.347601,1.155316,49681287
189,1999-07-28,24.701401,25.1684,24.253201,24.4891,1.16203,51405658
190,1999-07-29,24.352301,24.7155,24.069201,24.3853,1.1571049999999998,33937756
191,1999-07-30,23.871098999999997,24.059798999999998,23.0313,23.371,1.108975,62959764
192,1999-08-02,23.1304,23.1304,22.455799,22.5832,1.0715940000000002,32753044
193,1999-08-03,22.4181,23.1068,22.186899,22.6775,1.076068,40259556
194,1999-08-04,23.0219,23.6824,22.927601,23.521998999999997,1.11614,56220623
195,1999-08-05,23.4937,23.5786,22.6492,22.819,1.082783,32543203
196,1999-08-06,22.6681,22.6681,22.2293,22.479401,1.066668,28617280
197,1999-08-09,22.361401,23.153999,22.182199,22.4133,1.063532,52375897
198,1999-08-10,22.361401,22.913401,21.9935,22.540701000000002,1.069577,37572185
199,1999-08-11,21.6066,22.3426,21.6066,22.069,1.047194,19462612
200,1999-08-12,22.1208,22.9181,22.0359,22.663401,1.075399,41104264
201,1999-08-13,22.8332,22.8804,22.2246,22.3048,1.058383,27879935
202,1999-08-16,22.248199,22.729401,22.248199,22.5124,1.068234,24231484
203,1999-08-17,22.5973,22.814301,22.366198999999998,22.474701,1.066445,20954079
204,1999-08-18,22.974701,23.3993,22.8426,23.2719,1.104273,29628768
205,1999-08-19,23.4512,24.1306,23.1399,23.253099,1.103381,46607418
206,1999-08-20,23.069098999999998,23.2955,22.809601,23.135099,1.097782,19706560
207,1999-08-23,23.4937,23.9182,22.927601,23.092699,1.0957700000000001,46574573
208,1999-08-24,23.0219,23.6541,23.0219,23.4088,1.1107690000000001,37819175
209,1999-08-25,23.776699,24.5315,21.8519,22.5501,1.070023,71409848
210,1999-08-26,22.8332,22.8757,22.191601000000002,22.4935,1.067337,34477320
211,1999-08-27,22.635099,22.8332,22.370898999999998,22.455799,1.065548,21309662
212,1999-08-30,22.7388,23.672898999999997,22.7388,23.0832,1.0953190000000002,60223058
213,1999-08-31,23.116301,23.2012,22.361401,22.564301,1.070697,42156122
214,1999-09-01,22.8993,23.0219,21.564199,21.842501000000002,1.036447,77071451
215,1999-09-02,21.564199,21.564199,20.672501,21.0499,0.9988370000000001,79000767
216,1999-09-03,20.899,21.4415,20.899,21.101801000000002,1.0013,42164527
217,1999-09-06,21.2386,21.4604,21.040501000000003,21.309401,1.011151,32208912
218,1999-09-07,21.4132,21.4132,20.578198999999998,20.7103,0.9827229999999999,56852692
219,1999-09-08,21.2528,21.408501,20.785801,21.031098999999998,0.9979450000000001,40428953
220,1999-09-09,21.134899,21.549999,20.9981,21.3943,1.015179,50874001
221,1999-09-10,21.5028,21.8661,21.0688,21.1679,1.004436,38561438
222,1999-09-14,21.2339,21.323601,20.672501,20.771601,0.985632,37360849
223,1999-09-15,21.0877,21.3613,20.851801000000002,21.0264,0.9977219999999999,26054072
224,1999-09-16,21.0877,21.0877,19.8234,19.9979,0.9489190000000001,56470454
225,1999-09-17,19.818701,20.4272,19.545,20.2857,0.962575,51466240
226,1999-09-20,20.144199,20.422501,19.6299,19.681801,0.9339200000000001,39613508
227,1999-09-21,19.719601,19.7668,19.059099,19.1063,0.9066110000000001,43082514
228,1999-09-22,19.4837,19.879998999999998,19.0686,19.2148,0.91176,48394511
229,1999-09-23,19.1535,19.427099,19.0214,19.224199,0.912206,29590931
230,1999-09-24,19.0686,20.191401000000003,18.9648,19.9743,0.947799,78012649
231,1999-09-27,20.167801,20.375299,19.351601000000002,19.436501,0.9222799999999999,47059565
232,1999-09-28,19.3563,20.049801000000002,19.082701,19.761999,0.937725,46856400
233,1999-09-29,20.2763,20.6348,19.9177,20.2857,0.962575,57408610
234,1999-09-30,20.332898999999998,21.200899,20.238501,20.9839,0.995705,117849935
235,1999-10-01,20.7103,20.7575,20.097,20.413099,0.96862,54260296
236,1999-10-04,20.3801,20.4744,19.592199,19.776199,0.938399,28227633
237,1999-10-05,19.719601,20.4272,19.511999,20.214899,0.959216,47071806
238,1999-10-06,20.6537,20.8801,20.125299,20.313999,0.963918,39819110
239,1999-10-07,20.6159,21.941601000000002,20.6159,21.941601000000002,1.0411489999999999,57383131
240,1999-10-08,22.210501,23.696501,22.182199,23.696501,1.124421,51660385
241,1999-10-11,24.512698999999998,25.0977,23.4937,23.715401,1.125318,65457590
242,1999-10-12,23.531401000000002,24.8995,23.4937,24.5882,1.166733,65603214
243,1999-10-13,24.5315,24.5315,23.432301000000002,24.059798999999998,1.141659,32516484
244,1999-10-14,24.2957,24.7155,23.776699,24.121098999999997,1.144568,25976045
245,1999-10-15,24.389999,24.5079,23.2106,23.3899,1.109872,29150283
246,1999-10-18,23.4937,23.776699,22.8426,23.182301000000002,1.100021,33145871
247,1999-10-20,23.8522,24.503201,23.8522,24.1541,1.146134,28584901
248,1999-10-21,24.3428,24.8806,23.587999,23.710698999999998,1.125094,32248095
249,1999-10-22,23.6824,24.503201,23.2106,24.205999,1.1485969999999999,42948961
250,1999-10-25,25.380699,25.659,24.767401,25.239201,1.1976229999999999,69134615
251,1999-10-26,25.0977,25.191999,24.210698999999998,24.323999,1.154196,30634119
252,1999-10-27,24.7957,24.7957,23.446501,24.229601000000002,1.149717,40488994
253,1999-10-28,24.248501,24.2862,22.7624,23.163401,1.099125,53854974
254,1999-10-29,22.6917,23.4937,21.917999,23.177601,1.099799,107073957
255,1999-11-01,23.3333,23.531401000000002,21.323601,21.6019,1.0250299999999999,67947731
256,1999-11-02,21.4179,23.1068,20.851801000000002,22.937,1.088382,50695075
257,1999-11-03,23.116301,23.116301,21.587799,22.007601,1.044281,34809480
258,1999-11-04,21.983999,22.1444,21.384899,21.9746,1.042715,25710179
259,1999-11-05,22.026501,22.4935,21.927401,22.295401000000002,1.0579379999999998,27587880
260,1999-11-09,22.4464,22.828501,21.7104,22.6586,1.0751709999999999,29582558
261,1999-11-10,22.455799,22.819,22.370898999999998,22.5926,1.0720399999999999,15690984
262,1999-11-11,22.616198999999998,22.951099,22.172701,22.370898999999998,1.06152,27221116
263,1999-11-12,22.172701,22.271798999999998,21.903799,22.069,1.047194,15237862
264,1999-11-15,22.1633,22.3473,21.630198999999998,21.7859,1.0337610000000002,10581473
265,1999-11-16,21.701,21.701,21.304701,21.3708,1.0140639999999999,15752530
266,1999-11-17,21.5595,21.837799,21.0877,21.0877,1.000631,26781030
267,1999-11-18,21.134899,21.507601,20.9084,21.399,1.0154020000000001,20782212
268,1999-11-19,21.408501,22.3426,21.408501,21.9699,1.042492,39088824
269,1999-11-22,22.167999,22.167999,21.4415,21.634899,1.0265959999999998,20759308
270,1999-11-24,22.172701,22.172701,21.573601,21.8095,1.034881,21361150
271,1999-11-25,21.842501000000002,22.252899,21.7246,22.0406,1.045847,23356750
272,1999-11-26,22.210501,22.785999,21.380198999999998,21.6632,1.027939,45579142
273,1999-11-29,21.630198999999998,22.441601000000002,21.5123,22.1444,1.050772,48166440
274,1999-11-30,22.125601,22.351999,21.7717,21.9888,1.043389,27080578
275,1999-12-01,22.2199,22.351999,21.9133,21.9652,1.0422690000000001,21674529
276,1999-12-02,22.0784,22.3426,21.5453,21.8661,1.037567,31158580
277,1999-12-03,22.0501,23.5644,22.0501,23.2484,1.103158,88636728
278,1999-12-06,23.4795,24.0315,23.3097,23.7626,1.127557,53883282
279,1999-12-07,23.8428,23.965401,23.0219,23.2295,1.1022610000000002,37166227
280,1999-12-08,23.4937,24.5221,22.295401000000002,22.601999,1.072486,32733543
281,1999-12-09,22.6492,23.323798999999998,22.455799,23.1446,1.098233,31997417
282,1999-12-10,23.2106,23.305,22.601999,22.6964,1.076965,13763236
283,1999-12-13,22.724701,22.7388,22.125601,22.2152,1.054132,15075343
284,1999-12-14,22.172701,22.267098999999998,21.3424,21.5028,1.0203280000000001,18322224
285,1999-12-15,21.568899,21.9793,21.323601,21.583,1.024133,14143334
286,1999-12-16,21.6915,22.172701,21.6066,21.776501,1.033315,13792340
287,1999-12-17,21.818899,22.1161,21.4368,21.5264,1.021448,11748983
288,1999-12-20,21.4179,21.9793,21.4132,21.507601,1.020556,12584491
289,1999-12-21,21.7717,21.7906,21.196199,21.285801,1.010031,12499501
290,1999-12-22,21.7953,22.819,21.5123,22.635099,1.074056,32827415
291,1999-12-23,22.361401,22.5501,21.7953,21.9086,1.039583,8053283
292,1999-12-24,22.135,22.135,21.333,21.427401,1.01675,7746792
293,1999-12-27,21.3283,21.3283,20.097,21.054701,0.999065,8966903
294,1999-12-28,21.0452,22.0595,20.946199,21.573601,1.023687,20209442
295,1999-12-29,21.5123,21.936899,21.4179,21.573601,1.023687,7250057
296,1999-12-30,21.6066,21.8897,21.2292,21.285801,1.010031,4432970
297,2000-01-03,22.267098999999998,22.988899,22.101999,22.988899,1.0908440000000001,25152894
298,2000-01-04,22.988899,24.7202,22.535999,24.4466,1.1600139999999999,47648561
299,2000-01-05,23.4937,24.975,23.116301,23.441799,1.112335,36396207
300,2000-01-06,23.776699,25.2864,23.776699,24.6259,1.1685219999999998,70573968
301,2000-01-07,24.6731,26.4091,24.059798999999998,25.7864,1.223588,83453217
302,2000-01-10,26.4186,27.3479,25.0222,25.4279,1.206577,58497023
303,2000-01-11,25.1731,25.191999,23.3946,23.3946,1.110095,25729225
304,2000-01-12,23.0219,23.7295,22.3237,23.092699,1.0957700000000001,29729836
305,2000-01-13,23.2106,24.1164,22.937,23.069098999999998,1.09465,34199308
306,2000-01-14,23.116301,23.116301,22.4652,22.569,1.07092,15967247
307,2000-01-17,23.0597,23.6824,21.917999,22.2577,1.0561479999999999,46484262
308,2000-01-18,22.351999,22.7388,22.0548,22.3095,1.058606,28686319
309,2000-01-19,22.729401,23.3521,22.644501,23.0172,1.092187,26623143
310,2000-01-20,22.927601,23.097401,22.290701000000002,22.4275,1.064206,12278097
311,2000-01-21,22.5266,22.620898999999998,22.2199,22.4039,1.063086,12491796
312,2000-01-24,22.3284,22.6775,21.427401,21.5406,1.0221209999999998,19667144
313,2000-01-25,21.323601,21.5028,21.0028,21.215099,1.0066760000000001,23597921
314,2000-01-27,21.6066,22.2199,21.5123,21.715099,1.030402,21205096
315,2000-01-28,21.9557,23.4559,21.9557,23.446501,1.112558,52762279
316,2000-01-31,23.2106,24.224899,22.8804,23.087999,1.0955469999999998,51181392
317,2000-02-01,23.116301,23.6541,22.903999,23.257799,1.103604,23279486
318,2000-02-02,24.248501,24.408898999999998,23.2106,23.3521,1.108079,24676879
319,2000-02-03,23.587999,24.9939,23.4559,24.418301,1.158671,77717350
320,2000-02-04,24.5315,24.9797,24.0126,24.144699,1.1456879999999998,33982238
321,2000-02-07,24.408898999999998,24.408898999999998,22.9842,23.342699,1.107632,21819083
322,2000-02-08,23.305,23.446501,22.719998999999998,22.8615,1.084799,25418400
323,2000-02-09,23.965401,23.965401,22.9417,23.153999,1.0986790000000002,14956246
324,2000-02-10,22.8521,23.6777,22.8521,23.4748,1.113901,19541275
325,2000-02-11,23.6824,24.314501,23.2672,23.5975,1.119723,31623753
326,2000-02-14,23.776699,25.489201,23.715401,25.154301,1.1935950000000002,67707768
327,2000-02-15,25.654301,25.663798999999997,23.305,23.955999,1.136734,50319323
328,2000-02-16,24.248501,24.248501,23.3521,23.587999,1.119272,21683665
329,2000-02-17,23.3993,23.9466,23.305,23.587999,1.119272,18448442
330,2000-02-18,23.753099,23.8522,22.5501,22.748301,1.079428,16000844
331,2000-02-21,22.927601,23.4842,22.644501,23.0408,1.093307,21332035
332,2000-02-22,23.116301,23.2484,22.0784,22.370898999999998,1.06152,17503185
333,2000-02-23,23.1068,23.3993,21.8897,22.083099,1.047863,13530713
334,2000-02-24,22.267098999999998,23.305,22.101999,22.9606,1.089502,16693495
335,2000-02-25,22.8332,23.257799,22.564301,22.7388,1.078977,11083762
336,2000-02-28,22.7388,23.465401,22.3897,23.158701,1.0989010000000001,15615543
337,2000-02-29,23.4842,24.7202,21.309401,21.583,1.024133,41242799
338,2000-03-01,21.983999,22.785999,21.2292,22.285999,1.057491,21711444
339,2000-03-02,22.5501,22.7766,21.040501000000003,21.323601,1.011825,24391862
340,2000-03-03,21.040501000000003,21.5028,19.620501,19.6441,0.9321309999999999,18472003
341,2000-03-06,20.257401,21.134899,19.167601,20.0121,0.949593,25168241
342,2000-03-07,20.0121,20.144199,19.1063,19.5781,0.928999,21692038
343,2000-03-08,19.719601,19.719601,18.011801000000002,18.0637,0.857139,18162937
344,2000-03-09,18.068399,18.3043,16.6201,16.879601,0.800953,24882047
345,2000-03-10,17.0683,17.0683,15.8653,16.0776,0.762897,13936661
346,2000-03-13,16.3465,16.889,15.3794,15.5068,0.735812,19333553
347,2000-03-14,15.8983,16.747498999999998,15.2001,16.747498999999998,0.7946840000000001,22508766
348,2000-03-15,16.756901,18.0212,16.5116,17.596701,0.8349799999999999,25065668
349,2000-03-16,17.5401,19.0072,17.219299,18.8421,0.894075,38476977
350,2000-03-21,19.2384,20.3423,18.709999,20.087601,0.953175,33726706
